transaction_id,amount,transaction_time,location_id,merchant_id,device_id,customer_age,customer_gender,transaction_category,num_prev_transactions,credit_score,fraud
196,-4.999149424352169,45301,74,349,3263,41,M,Restaurant,669,359,0
537,11.977349404635236,11287,123,3,1757,74,M,Clothing,256,529,0
563,66.37480059454064,27100,358,446,4006,68,M,Grocery,420,685,0
394,11.858763105781726,54671,385,224,7264,61,M,Electronics,246,729,0
346,5.386611099582341,78596,670,390,6647,28,M,Electronics,255,414,0
141,10.920543326375988,-1887,634,470,923,30,F,Electronics,397,584,1
792,20.90110736482559,13681,579,352,6902,42,F,Fuel,824,765,0
327,9.266712422074896,64617,936,141,7324,26,M,Fuel,782,569,0
296,18.394404567305394,4242,764,495,2905,91,M,Electronics,755,654,0
137,22.699943129328304,66005,75,187,7973,11,F,Clothing,756,620,0
687,112.20073524186395,39879,618,9,407,44,M,Electronics,369,282,0
371,4.816241352583559,17587,148,420,8386,67,M,Restaurant,348,421,0
417,11.385215446899931,34450,111,272,2846,90,F,Clothing,263,714,1
355,38.386063133940155,77109,720,336,7179,47,F,Grocery,670,359,0
643,31.11552458870813,72717,910,455,8807,18,F,Grocery,855,766,0
532,25.420036920216813,75969,281,208,4938,63,M,Restaurant,844,359,1
456,2.1956098049191777,30004,888,193,3646,67,M,Fuel,756,760,0
454,21.3370321511132,25172,443,48,6328,73,F,Clothing,861,671,0
526,22.667116730023643,80316,930,254,3642,43,F,Clothing,611,658,0
398,4.694743833725536,27178,120,390,3309,31,M,Fuel,529,367,0
-46,9.094253178439057,25718,862,322,6902,63,M,Fuel,592,715,0
223,6.240481151725064,6538,829,397,2913,92,M,Fuel,390,534,0
171,11.13825230385861,69362,183,314,3792,47,M,Fuel,395,351,0
481,5.922532794969069,32139,58,283,2783,61,M,Restaurant,745,477,0
224,17.234306249789384,66099,726,9,7083,29,F,Grocery,397,380,0
700,10.098140939126449,63205,786,166,608,44,M,Restaurant,608,539,0
-24,107.89799256107366,54323,231,390,1009,34,M,Grocery,939,729,0
30,12.977050579035279,32594,675,264,4553,53,F,Fuel,858,543,0
339,4.075764275341106,36390,417,409,5905,20,F,Electronics,468,577,0
82,11.602101337236084,57265,486,81,898,82,M,Grocery,222,357,0
-63,42.600107456439346,6493,977,198,9571,36,F,Restaurant,845,415,0
65,12.861212715368016,16724,612,138,9556,42,F,Clothing,754,573,0
118,10.955492613947285,11782,429,471,1696,80,M,Grocery,361,501,0
122,11.672632144927473,23812,833,438,7539,26,M,Restaurant,832,520,0
589,52.87618557903939,74349,8,149,6775,26,M,Grocery,291,386,0
234,0.4610055308804206,22803,582,462,8282,38,M,Grocery,590,542,0
274,16.94085602129288,78456,75,481,2965,38,M,Electronics,792,395,0
144,2.78946544324754,75775,762,432,7385,41,F,Grocery,894,401,0
118,58.17596083523131,42462,248,274,3646,60,M,Electronics,976,681,0
275,28.643566301968097,28377,13,76,1261,86,M,Fuel,879,581,0
44,70.93016149568741,66812,520,294,3256,60,F,Fuel,818,740,0
241,132.28107156016418,9330,921,17,371,26,M,Restaurant,913,644,0
345,8.77331568935328,64000,907,188,4486,27,M,Clothing,-6,813,0
224,6.3015249391590995,79150,232,147,7694,29,F,Grocery,368,743,0
97,7.821954256248721,10163,772,483,1450,70,M,Clothing,758,479,0
200,9.89392388509812,40905,286,278,4235,25,M,Clothing,491,344,0
948,-2.0162897770356807,2454,549,404,9422,26,F,Grocery,786,504,0
86,23.1115815793011,77405,265,266,2905,82,F,Restaurant,652,548,0
424,-2.6788079893785426,19707,579,462,9678,29,M,Fuel,145,569,1
555,14.180562317015486,22279,639,270,1136,69,M,Grocery,827,534,0
896,33.933032375694424,8607,733,206,4199,48,M,Clothing,404,520,0
92,96.96901756636328,31240,123,228,3720,82,M,Grocery,755,490,0
137,22.87615217538755,60859,774,409,2672,41,F,Electronics,47,555,0
74,29.32686898156191,61006,165,477,8264,34,F,Electronics,131,398,0
808,0.8402686021961916,48681,936,178,9551,24,M,Electronics,300,566,0
61,83.34686707031511,65864,107,181,8313,52,F,Restaurant,634,468,0
166,41.683653785259494,61864,213,425,7083,33,M,Grocery,247,555,0
-4,-3.1012698091483646,32866,343,169,6417,59,M,Clothing,382,284,0
3,39.585798587433054,73038,821,456,6039,32,F,Restaurant,421,436,1
450,15.929814993628224,18872,45,461,8997,86,M,Clothing,695,503,0
68,7.276089286027855,4225,434,157,7983,33,F,Fuel,516,388,0
131,23.1988173585944,66883,350,39,9276,70,M,Fuel,164,731,1
292,22.003242857146635,70396,93,438,4638,50,M,Grocery,947,358,0
347,14.493486318097728,26358,443,461,6329,42,F,Clothing,772,515,0
218,15.564303136073416,26478,276,262,8418,72,M,Grocery,882,838,0
392,8.180364065312968,67462,420,290,7679,65,F,Fuel,748,511,0
840,25.276261217581457,1659,787,173,8707,37,M,Restaurant,560,493,0
882,2.6114131334882735,38118,988,188,2855,26,M,Grocery,771,360,0
340,27.44602918749875,77527,111,456,6712,23,M,Clothing,807,647,0
25,10.49023511215281,67255,26,48,7694,31,F,Electronics,849,545,0
50,77.7596146216343,19802,65,324,8211,31,F,Fuel,-26,639,0
452,12.685740835850938,17647,91,366,5068,33,F,Electronics,843,508,0
192,10.782295592532684,75762,434,230,3760,55,M,Electronics,256,750,0
387,12.88751082411266,14200,551,102,6623,41,F,Clothing,603,457,0
101,35.50514249906656,54612,362,338,1696,81,M,Restaurant,117,707,0
346,12.98778648192517,54645,438,85,5784,31,F,Electronics,865,444,0
926,-2.5925717190421995,67980,485,490,4461,36,F,Grocery,788,724,0
755,5.975173686181117,57970,733,326,8961,35,F,Grocery,-11,747,0
110,8.217337907078488,20793,27,385,4199,36,F,Clothing,842,847,0
392,13.822253040816296,40751,304,45,9289,79,M,Clothing,504,732,0
165,22.017044063036554,22586,457,438,9279,34,M,Electronics,525,530,0
221,6.608391877833404,13536,370,54,3177,57,F,Fuel,467,560,1
223,14.993119984398808,-1682,350,210,4997,78,F,Electronics,255,431,0
161,38.64261309738532,41244,380,270,817,51,M,Fuel,463,746,0
110,19.72631188575581,26993,116,140,3200,49,M,Restaurant,799,333,1
560,11.900135017974382,73459,421,137,718,87,M,Clothing,689,479,0
560,13.104727064702764,54869,353,156,1880,44,F,Grocery,737,676,0
466,15.43497435538428,6895,770,390,7120,69,F,Grocery,349,535,0
69,3.895269466126157,43520,8,156,4385,28,F,Electronics,542,551,0
196,6.626939997636631,67160,220,94,758,34,M,Grocery,45,769,0
10,4.0504758044540665,42857,873,434,9230,78,F,Clothing,768,424,0
-1,0.7331368695208695,35333,216,303,2033,79,M,Restaurant,643,735,0
242,-0.19218231692043197,81778,651,181,9221,65,M,Grocery,851,322,0
233,24.462964022916218,71644,998,483,5049,23,M,Electronics,862,702,0
491,6.575460519486617,61519,488,118,7024,83,M,Clothing,210,478,0
502,2.3476240233392005,29837,103,91,2069,32,F,Fuel,356,530,0
91,14.887642486213633,30240,324,241,1505,66,F,Electronics,48,695,0
215,5.883508900552319,38335,153,182,1261,49,F,Fuel,405,361,0
-35,4.2629890473298335,44216,201,199,5463,22,F,Grocery,140,413,0
758,15.122914023184048,76405,746,272,6865,81,M,Electronics,498,304,0
62,7.945953280163431,-8302,307,456,3263,65,F,Grocery,930,574,0
86,85.17841997441704,62717,777,461,7032,67,F,Grocery,812,329,0
573,12.79845133446791,34102,840,211,9773,35,M,Grocery,592,570,0
425,7.683361734395318,14250,387,451,9481,53,M,Electronics,369,710,1
97,16.606635000163962,75519,758,21,3415,79,M,Grocery,757,780,0
813,159.9359284660839,76400,774,15,5919,71,M,Electronics,94,511,0
651,6.005398387919797,76731,131,431,3793,48,M,Grocery,510,324,0
43,17.769045755494005,51685,99,433,4288,59,M,Grocery,840,701,0
456,9.388449910894753,76551,549,368,1290,83,F,Electronics,221,435,0
454,43.89951837953625,23102,708,403,3677,81,F,Grocery,791,571,0
338,7.502566495254125,50525,448,421,4291,26,M,Restaurant,951,512,0
218,4.335070621943409,34705,866,84,7283,30,M,Fuel,602,789,0
141,32.41835880644355,9322,323,3,9733,32,M,Clothing,784,348,0
-23,85.15628287555427,68860,770,414,5699,38,F,Fuel,599,851,0
821,32.726797834787426,24796,41,338,5104,59,F,Clothing,384,381,0
-84,47.912202303322545,76160,986,93,9075,24,F,Fuel,745,584,0
70,17.10151082046852,66041,105,106,5058,34,M,Restaurant,895,750,0
931,76.72901824758333,69038,837,469,2295,30,M,Grocery,362,399,0
329,84.25285520190529,23754,524,80,6764,51,F,Grocery,395,544,0
365,21.815241361414145,22802,499,488,1658,21,F,Restaurant,883,772,0
332,28.64909258555323,72978,757,346,5486,73,F,Clothing,273,558,0
159,11.337979636174268,41379,303,28,4118,36,M,Fuel,635,566,0
210,10.922038723605683,49309,736,419,975,59,M,Electronics,721,799,1
-93,5.929642393627958,80618,937,475,3928,25,M,Restaurant,323,758,0
117,44.944252612835,73193,232,270,2943,22,M,Restaurant,460,791,0
115,1.593505017357364,67120,382,470,9992,29,M,Restaurant,747,366,0
153,9.451761466409666,38551,630,471,8691,49,F,Electronics,164,396,0
588,31.278061343900465,35173,174,179,6902,27,M,Restaurant,1003,493,0
540,78.43140771263566,17831,656,339,3784,36,F,Electronics,833,629,0
441,28.382112665729824,32046,296,19,1339,48,M,Clothing,568,639,0
331,6.385002489882259,35977,126,33,3184,80,F,Clothing,174,363,0
283,31.68232561561959,63457,434,79,6716,64,F,Restaurant,204,547,0
127,6.326675037756459,60704,557,138,166,80,F,Electronics,92,675,1
108,8.966605364507274,8308,554,349,6039,26,F,Clothing,556,517,0
89,23.94695694484737,14796,87,10,3855,23,F,Clothing,174,514,0
256,10.535250568265973,75531,724,318,8412,41,F,Grocery,853,716,0
835,2.3530118164563145,61014,613,460,4288,27,M,Restaurant,170,592,0
390,22.8913170786684,18327,605,157,9678,40,F,Fuel,269,378,0
203,1.6220778563454115,88298,563,154,3963,87,M,Electronics,717,438,0
656,28.455261671584896,34455,283,205,8412,72,M,Fuel,241,604,0
-12,18.1936807715298,72685,744,249,6996,79,M,Electronics,618,379,0
424,9.857202040185367,73243,332,59,239,75,F,Grocery,428,581,0
320,16.29264251186971,21967,424,212,2331,50,M,Grocery,952,527,0
224,18.72273110619518,65734,123,155,9719,32,F,Electronics,473,395,1
229,17.15650902699395,16979,235,421,2736,29,F,Grocery,477,434,0
51,118.60860959553649,72289,407,193,7532,60,M,Restaurant,481,532,0
321,10.407660305571786,84604,622,54,1016,75,M,Electronics,708,508,0
94,18.344803904211535,14880,465,79,1231,65,M,Restaurant,412,726,0
132,0.8680494364270892,10958,884,428,8686,36,F,Fuel,637,589,0
562,50.031214015783135,74462,549,162,4178,30,F,Restaurant,228,818,0
99,6.829764687040344,73704,881,492,650,71,F,Fuel,610,536,0
358,16.319990776870704,69281,41,15,4892,64,F,Electronics,864,386,0
317,57.571720784694406,26265,102,124,8961,64,M,Clothing,808,339,0
-4,6.38077943408639,68604,344,331,3263,56,F,Restaurant,892,752,0
365,13.047761260314942,27565,533,205,9904,64,M,Fuel,157,401,0
-71,1.3353654857383148,31341,837,13,19,20,M,Restaurant,644,652,0
412,63.30204064503758,29384,923,215,8186,46,M,Restaurant,114,400,0
382,34.935171937918064,4249,364,113,6035,27,F,Restaurant,870,339,0
431,36.35817852204623,16817,726,452,8384,62,F,Restaurant,276,779,0
557,5.065438626923546,64958,183,285,2399,56,F,Grocery,881,770,0
815,3.544610814260942,37209,376,100,1206,26,M,Electronics,275,450,0
-44,83.21965853384063,8934,921,492,7032,39,M,Clothing,796,382,0
342,13.825488583860134,75472,660,235,6816,33,M,Electronics,450,428,0
145,15.983082657596352,17451,343,166,7179,59,F,Clothing,701,667,0
382,37.660190871321966,75193,215,3,5048,25,F,Clothing,803,484,0
33,4.995911745514045,69741,772,100,4669,52,M,Restaurant,855,420,0
475,4.923296627297015,11729,687,93,871,57,F,Clothing,735,529,0
155,10.466071487476478,30733,25,301,5945,37,M,Restaurant,731,503,0
814,78.95491630234385,45624,923,364,9969,58,F,Restaurant,944,735,0
629,14.912566327418405,25003,656,240,4764,56,F,Fuel,214,321,0
172,23.710487405056853,-397,930,122,1274,35,M,Restaurant,685,421,0
145,9.616949308552647,13015,727,266,7830,32,F,Restaurant,485,575,0
341,12.796324629922026,62028,734,236,7000,33,F,Fuel,616,665,0
563,35.00907224380367,2287,268,78,2260,58,M,Grocery,41,696,0
198,19.319476586893035,2675,44,306,8101,79,M,Fuel,427,294,1
422,1.7558094801667288,63608,220,471,2427,49,F,Clothing,874,672,0
270,19.262655589912583,60007,782,222,6205,15,F,Grocery,858,444,0
429,19.363213790414157,15498,911,15,3076,58,M,Fuel,145,701,0
373,13.615308867067773,48997,551,13,1701,26,M,Clothing,804,345,0
-26,14.55399676969451,48798,718,337,9422,31,F,Fuel,93,399,0
280,3.922727847213533,22249,774,254,6252,27,M,Clothing,381,613,0
-1,20.80104106418427,31324,992,7,6929,84,M,Electronics,730,746,0
589,7.5613497864243095,75822,355,137,2711,91,M,Electronics,512,683,0
442,8.947036536060349,65534,378,117,308,90,F,Fuel,694,558,0
563,4.629855124980945,3413,453,475,8996,83,M,Grocery,154,739,0
23,3.395165417146643,74601,465,223,6048,51,M,Grocery,859,359,0
763,10.765457284678297,57714,602,321,9068,78,M,Fuel,304,392,0
800,6.409075944027479,55129,431,489,8491,50,M,Grocery,301,382,0
177,17.777576057992352,10821,266,197,1757,24,F,Clothing,593,339,0
208,8.043024142335007,32535,881,50,5919,35,M,Grocery,988,526,0
812,82.66063200267799,83142,355,43,3933,36,M,Grocery,338,433,0
84,1.0474023626028721,73640,905,68,5068,40,M,Electronics,229,549,0
858,9.670365167693387,22178,963,160,2154,59,M,Restaurant,831,708,0
770,33.802837473094456,57764,892,456,8186,21,M,Restaurant,171,418,0
107,6.962707214831321,20517,268,339,1118,56,M,Grocery,828,382,0
144,18.390009369670402,10964,272,370,8027,64,F,Electronics,762,737,0
726,26.243739967561645,78305,286,239,4199,34,M,Restaurant,117,636,0
36,11.446102215027771,47158,233,318,1893,79,M,Electronics,747,502,0
23,12.108987147700294,35679,140,84,2259,57,M,Fuel,456,568,0
343,12.028940323381162,19896,307,154,7752,77,M,Fuel,156,522,0
344,9.709290788697196,20862,109,379,8144,75,M,Clothing,765,762,0
33,25.717110103525428,206,573,460,9105,58,M,Electronics,876,447,1
399,9.396260844476327,52410,685,52,2701,67,F,Fuel,642,569,0
264,30.116618496803515,3135,935,102,4189,51,M,Fuel,864,678,1
687,2.828237109496614,66878,685,405,8186,28,M,Fuel,947,406,0
552,5.964083957451397,13968,986,417,4997,25,M,Clothing,509,728,0
257,4.2033626409171205,51960,227,112,4406,51,M,Electronics,639,766,1
112,6.528507851317927,73242,629,65,8849,39,M,Grocery,523,350,0
122,3.0526246062760247,67438,846,367,7125,27,F,Fuel,487,573,0
468,11.901235140007202,72596,494,255,7523,73,F,Grocery,565,387,0
877,13.439545102009458,22687,998,49,3440,66,F,Fuel,667,722,1
122,7.961566079082863,26373,265,364,8552,67,M,Electronics,894,604,0
396,9.257157670036108,39407,866,357,5165,33,M,Fuel,294,730,0
409,1.7351118112508352,5151,426,409,4067,32,M,Clothing,125,535,0
177,17.569121066719966,57069,733,362,4590,90,F,Electronics,395,742,0
484,2.904478163448637,12569,758,154,5486,64,M,Restaurant,283,370,0
65,145.34172805414298,56812,649,338,3749,73,F,Fuel,970,471,0
422,76.43249496759081,10798,195,328,166,43,M,Electronics,901,726,1
61,4.7640014501389025,5804,728,416,2619,51,M,Clothing,554,398,0
493,20.94068808921843,26474,579,194,8567,42,F,Fuel,525,411,0
151,8.735297383348023,19265,294,222,7851,25,M,Electronics,515,774,0
162,11.731195359749544,59458,709,39,6616,59,M,Fuel,945,602,1
997,18.658018322781054,75988,451,45,9075,44,M,Grocery,462,357,0
229,8.357092383752033,46490,837,237,6101,41,F,Electronics,660,393,0
789,116.6179891735288,38698,681,119,4459,77,F,Grocery,724,623,0
63,-0.4440082492319508,88412,75,163,4758,58,M,Clothing,190,770,0
536,12.361725472296893,60985,653,166,6902,48,M,Electronics,848,488,0
123,70.22690502187204,75596,837,361,9257,25,M,Clothing,506,712,1
538,12.456635124477788,56757,881,160,2285,65,F,Electronics,728,368,0
415,4.753343875106683,20272,501,388,7324,30,F,Restaurant,775,779,0
-78,21.895171677332762,32165,123,59,3137,35,M,Electronics,784,434,0
68,7.281055729289906,18008,913,96,1679,70,F,Clothing,605,702,0
473,6.564515396032599,47757,736,68,2042,29,M,Restaurant,134,413,0
195,31.540642645124755,37016,183,28,3192,24,F,Restaurant,597,712,0
817,11.76064881577935,41636,984,390,2218,63,M,Clothing,563,362,0
-95,23.74911705469652,76498,935,188,6010,74,F,Fuel,1007,715,0
602,12.093205681582038,17976,325,242,2567,42,M,Electronics,188,360,1
759,12.866567421717665,26894,584,285,6774,75,F,Grocery,534,356,0
116,9.556170500785377,7452,670,287,1725,31,F,Fuel,835,331,1
355,4.628294385281123,12702,770,175,6902,30,F,Electronics,872,378,1
408,4.576730969586017,72920,988,401,6264,48,F,Grocery,861,413,0
460,-2.8601346944611805,61329,701,252,1588,36,F,Restaurant,389,666,0
356,9.211286009409772,1817,998,73,1997,57,M,Electronics,735,770,0
39,45.27712142277522,73577,1,2,5699,26,F,Fuel,465,816,0
63,83.50403227861602,28610,407,320,4892,39,M,Grocery,264,604,0
163,14.357292249265457,50763,392,377,7702,54,F,Clothing,503,631,0
46,10.708170654489223,56023,854,100,6604,26,F,Fuel,387,681,0
234,17.915572453020566,67088,414,206,6838,80,M,Electronics,601,823,0
192,0.077022842549054,14319,637,294,9803,57,M,Fuel,779,688,0
857,15.789064612014126,36441,547,147,9015,79,F,Grocery,552,647,0
34,16.987832790340857,28266,566,321,9222,67,M,Clothing,756,459,0
40,24.301958669662145,62799,162,164,8561,28,F,Clothing,715,774,0
382,18.557414867719675,65740,949,475,9472,27,M,Restaurant,707,601,0
741,2.094054517071225,61983,678,387,5048,45,F,Grocery,796,425,0
-6,32.058447057357874,25370,584,339,758,82,M,Restaurant,766,648,0
446,22.847641176730107,7292,476,414,184,55,M,Electronics,861,681,0
102,5.591716646337576,77343,584,298,6993,46,M,Electronics,702,422,1
319,13.267429236726446,65415,105,387,423,61,M,Electronics,874,497,0
467,5.9942719708838546,34019,442,474,2582,78,F,Fuel,573,589,0
348,17.103808714648498,8205,365,156,63,48,F,Clothing,773,560,0
355,10.878599091347674,16987,201,313,3759,68,F,Grocery,357,504,0
266,8.378856598116723,5521,188,73,2680,50,F,Grocery,176,772,0
978,28.227209633604687,21835,483,421,4146,73,M,Electronics,141,770,0
292,20.956748506184404,37112,201,8,1450,51,F,Fuel,691,348,0
667,3.1220442803259534,40919,75,59,6010,59,F,Clothing,848,581,0
749,55.68768698826243,61760,376,68,6137,42,M,Fuel,838,691,0
893,25.727043687126557,65320,856,292,6328,14,M,Grocery,280,587,0
180,13.739444185610157,7758,771,114,4391,56,F,Restaurant,475,549,0
814,-1.033923809329826,11683,45,285,9221,28,M,Fuel,278,519,0
374,24.46128330060756,18690,286,249,3279,26,F,Electronics,51,408,0
797,8.020509350227602,11751,947,447,8520,71,M,Restaurant,602,599,0
509,15.653035206008976,22324,499,91,7567,80,M,Electronics,149,542,0
163,13.073045108404017,59393,65,56,5519,60,M,Electronics,809,433,0
20,2.855192696378243,32401,486,171,9686,43,F,Grocery,558,766,0
151,-8.153766507279045,56769,678,247,3928,85,M,Clothing,682,702,0
467,5.266611159499121,10007,520,59,2892,88,M,Restaurant,454,527,0
-62,-0.30184297979093877,12712,854,59,1095,34,F,Restaurant,88,651,0
296,164.9317858553852,86911,921,378,7179,43,F,Electronics,491,372,0
-5,9.450017684687008,19185,881,16,6856,53,F,Fuel,783,608,0
337,3.8750097683613838,46821,787,156,8924,20,M,Clothing,159,574,0
141,141.07244884439228,55797,920,271,6712,37,F,Fuel,352,571,0
488,32.55809435001295,8457,921,399,2566,49,F,Restaurant,867,703,0
-7,1.2863326623679985,33271,551,109,6034,27,F,Grocery,13,814,0
110,0.6533496620549286,73025,393,481,5631,64,F,Fuel,809,584,0
132,2.2493801970652534,64717,670,322,1362,25,F,Clothing,717,371,0
215,10.587263693902539,71152,685,71,1135,45,M,Fuel,299,614,1
498,12.941963023057403,67962,453,328,4199,41,M,Electronics,925,776,1
195,4.361938947020736,35040,99,411,7227,74,F,Electronics,799,703,0
827,17.74153335519444,76020,343,413,6397,60,F,Restaurant,862,765,0
504,28.335637466451,61807,547,446,9784,48,M,Electronics,591,428,0
514,25.052346845022274,74286,659,372,9068,29,F,Grocery,544,752,0
54,27.197855463600114,47129,862,22,5163,45,F,Restaurant,441,428,0
111,11.17192671667997,14520,276,208,8838,37,M,Electronics,-9,555,1
-33,57.63242241912593,71545,19,49,8829,46,F,Grocery,719,733,0
169,27.148789729523234,28050,13,450,5489,30,M,Grocery,846,569,0
274,22.43440736722119,14624,268,324,3505,60,F,Clothing,663,408,0
622,22.42954659084092,62962,843,21,2764,70,M,Clothing,399,480,0
278,38.4608973560138,15046,384,17,2388,48,M,Restaurant,161,333,0
360,28.71444710892728,60224,840,96,384,58,F,Electronics,138,717,0
931,-1.6760252526601693,31161,27,319,7606,35,M,Clothing,380,351,0
38,19.18715054964963,24168,797,120,3359,37,F,Electronics,613,483,0
