transaction_id,amount,transaction_time,location,location_id,merchant_id,device_id,customer_age,num_prev_transactions,credit_score,is_fraud_detected,year,month,day
751,24.687116164163694,28701,2,807,19,617,91,-6,548,1,2023,7,14
579,11.960735821897703,64942,8,47,444,7482,77,373,694,0,2023,6,4
222,76.59780636626125,24066,5,788,319,7061,86,61,577,0,2023,3,15
531,19.68935852378862,56649,3,341,19,5516,55,845,507,0,2023,5,24
745,6.386371669145015,22609,7,711,343,7894,60,43,357,0,2023,6,12
-27,7.141685330781002,20343,3,704,6,3327,45,296,512,0,2023,2,6
387,41.74092825860422,27956,2,736,266,9603,61,805,327,0,2023,1,24
65,121.01612391683022,30433,2,416,401,5078,38,848,787,0,2023,2,30
78,168.00948772985203,16876,4,869,289,9111,46,181,439,0,2023,4,25
216,10.329940371803026,9342,0,750,342,5201,30,992,453,0,2023,9,24
152,13.148558980653515,14532,5,373,150,9345,60,260,631,0,2023,4,2
12,35.000540372009866,72284,2,732,55,7777,67,926,450,0,2023,5,10
476,16.94002890834476,61021,3,767,455,7506,55,271,725,0,2023,3,12
411,59.29037632538287,15264,2,239,453,6948,27,891,488,0,2023,8,30
376,127.07542355949838,5863,9,182,82,5491,57,909,872,0,2023,3,4
533,11.200392244425345,42427,1,618,122,4369,46,957,605,0,2023,1,20
352,33.15491907417345,16253,5,467,51,868,63,723,371,0,2023,10,32
214,59.91513092451993,35076,1,12,263,2441,41,137,638,0,2023,9,1
624,24.02389840213445,70918,8,795,19,2832,76,785,869,0,2023,7,32
555,18.13886626851938,2925,6,110,134,774,66,815,646,0,2023,4,27
39,26.317983441897958,353,3,764,195,6270,82,657,379,0,2023,2,25
378,0.7283948137555978,44503,3,-14,495,194,56,763,619,0,2023,1,19
462,14.710644589923028,8712,3,539,180,2722,55,864,434,0,2023,5,15
386,71.01084962066645,19795,5,528,1,2331,29,852,374,0,2023,9,28
631,57.39458042788326,34121,2,431,413,2722,28,74,588,0,2023,1,17
911,84.76397250472111,47094,7,340,408,8348,62,1002,400,0,2023,4,22
704,82.39325764744511,8654,7,656,440,99,45,647,468,0,2023,2,7
-55,7.356521815313238,17310,1,359,396,5841,36,643,536,0,2023,3,7
460,7.759484361612931,8767,6,339,79,446,64,709,383,0,2023,4,4
132,124.29195797843892,82795,4,-23,441,6966,79,721,385,0,2023,8,31
378,58.055699242153736,33443,0,165,393,5807,46,27,388,0,2023,5,19
694,69.09763778280922,5102,9,787,146,9081,46,145,434,0,2023,9,15
303,9.210026357794177,36274,5,571,346,3463,32,165,346,0,2023,5,23
7,4.914941101768792,60188,2,643,212,5498,49,738,359,0,2023,7,1
860,34.955715847099974,58693,0,339,105,9466,60,656,385,0,2023,6,15
747,11.309075990620059,76042,3,829,13,9522,79,830,600,0,2023,9,22
7,92.08084900004012,74444,9,16,294,9206,43,794,503,0,2023,9,14
717,24.05237643630599,19929,5,224,154,3735,26,784,591,0,2023,9,29
100,6.948866661604045,21366,6,94,208,7083,70,730,390,1,2023,10,35
843,18.740298724655656,9168,0,-87,197,7105,37,635,496,0,2023,2,30
-104,1.3511839731964592,46443,3,316,444,2638,81,234,310,0,2023,10,16
278,41.187835801757814,60157,8,782,19,9328,65,4,350,0,2023,3,19
186,17.70438683616741,13443,9,734,195,4278,63,843,378,0,2023,8,16
397,105.93388729574443,-5265,7,909,148,1552,49,819,453,0,2023,7,6
529,29.603440544595646,87076,5,665,403,4053,69,607,348,0,2023,1,3
772,22.522946271868705,46629,9,120,313,2136,33,739,472,0,2023,4,15
825,12.152435916806137,51640,5,319,313,8217,61,849,304,0,2023,2,23
59,140.02146096204558,75408,2,514,343,1450,41,28,746,0,2023,2,28
-7,66.35158329406153,22738,3,330,343,4962,59,778,810,0,2023,5,22
36,10.483349740260895,27781,9,801,265,9217,61,95,486,0,2023,1,26
210,39.73082724095626,15274,8,232,337,5472,19,861,650,0,2023,6,5
-66,84.80090248598877,65935,9,231,20,7944,74,584,782,0,2023,4,24
232,23.805060513631513,9706,5,145,245,9063,40,143,362,0,2023,6,32
-55,42.35370833634316,2250,8,153,99,3702,78,645,379,0,2023,5,30
165,12.937271090888055,78905,5,98,304,6415,57,162,648,0,2023,1,27
437,3.506745839711817,4120,5,869,273,756,40,915,575,0,2023,4,19
473,21.719940239433058,19073,9,480,379,836,38,-21,535,0,2023,11,-1
140,13.47955183443872,49920,4,93,275,9952,66,885,359,0,2023,8,13
814,7.808998371504118,34456,4,788,371,6705,72,701,378,0,2023,3,15
649,40.885370335087025,46763,9,658,441,925,30,10,618,0,2023,2,30
868,14.849465862363425,2853,3,75,294,3310,52,907,374,0,2023,7,26
268,109.88071768716306,71036,9,332,366,2257,49,810,598,0,2023,10,10
-30,8.58640381326284,38491,7,659,19,5566,78,-2,420,0,2023,1,15
926,21.80093877880561,10308,2,763,195,2350,74,628,807,0,2023,11,24
525,24.969729170973768,39462,2,225,265,9952,40,842,364,1,2023,3,5
414,39.34874729057702,76616,4,673,47,4993,29,834,568,0,2023,3,1
-13,10.597104643882822,64001,5,228,25,1392,59,271,332,0,2023,2,20
55,21.8731109394827,8753,2,-7,111,4333,66,699,444,0,2023,4,19
738,28.517073768333187,27726,7,671,444,6748,91,744,465,0,2023,2,16
900,99.09192376694601,38997,4,504,343,4373,31,408,640,0,2023,9,6
194,93.30277427898909,68156,7,465,238,5472,70,789,423,0,2023,0,24
654,51.28534313374627,12044,6,24,400,4733,65,509,366,0,2023,12,26
57,33.94124623858117,12781,3,865,88,6859,56,781,539,0,2023,5,8
326,9.935054113257786,94534,3,117,353,5326,27,233,525,0,2023,1,30
364,6.914989967043974,5556,8,260,343,2717,41,167,384,0,2023,2,21
497,45.472845906967336,12745,4,886,187,6572,67,595,604,0,2023,9,18
288,41.92831122891734,53843,6,369,413,3667,40,842,336,0,2023,3,32
419,29.117085300196955,55074,5,228,489,6041,32,365,572,0,2023,4,18
181,119.3687088248694,54240,3,815,403,7446,31,1017,612,0,2023,9,19
68,22.209418764331666,16083,7,419,19,655,54,127,581,0,2023,9,7
383,59.05324808813297,3761,8,749,109,7934,60,523,437,0,2023,1,5
782,39.68995761439624,50124,5,434,366,3484,82,24,505,0,2023,2,14
184,14.208490511840994,19795,2,182,433,6480,79,793,387,0,2023,11,11
639,8.329112383275138,53354,7,480,371,3876,73,822,481,0,2023,3,7
445,15.124812863713363,52683,7,342,183,2566,58,694,497,0,2023,4,1
56,197.57307503588925,36633,3,739,175,6948,45,679,547,0,2023,3,4
-63,27.300584201598156,37512,7,468,265,774,67,885,617,0,2023,3,27
805,3.5963229905557643,19122,6,18,197,8670,44,726,571,0,2023,1,30
366,14.655495545135867,70189,5,392,111,6258,86,383,680,0,2023,8,32
96,16.887947527214305,14904,1,-58,109,2284,48,140,327,0,2023,5,12
209,91.3620842852927,73683,0,704,134,3184,30,713,450,0,2023,2,24
596,20.153052754323763,25614,6,642,197,1851,43,473,592,0,2023,2,27
852,106.0773566193883,47921,1,33,206,580,72,493,538,0,2023,3,10
26,-1.0333869414671621,8402,6,708,403,9159,50,681,331,0,2023,13,20
402,111.8239115772999,72324,2,383,453,2722,43,768,547,0,2023,6,25
690,65.03957384808601,-3964,0,83,364,6997,42,110,712,1,2023,1,4
489,53.506586603148264,10063,1,35,237,5028,90,56,643,0,2023,9,23
323,8.200548735930571,65804,1,859,393,7788,65,532,389,0,2023,7,28
395,4.634221384587498,35923,4,484,36,6049,56,-24,487,0,2023,12,6
25,12.406610594075264,43290,6,811,99,8043,51,11,509,0,2023,3,14
364,8.314942312853518,12298,9,910,196,9409,77,701,464,0,2023,3,27
854,22.326465931170233,449,2,523,320,6859,30,892,593,0,2023,5,29
364,45.63710892041976,78400,5,338,151,6692,68,851,620,0,2023,10,5
768,37.46403774448494,50595,0,330,338,836,67,626,530,0,2023,6,27
414,14.804284193289686,35244,6,349,273,9267,48,723,353,0,2023,8,10
-54,25.17542441565814,54731,6,739,115,5931,79,366,553,0,2023,4,31
124,8.991957204085534,19257,8,74,440,2257,40,117,517,0,2023,9,23
193,20.379130675277352,14643,0,350,89,3792,77,485,784,0,2023,7,18
62,13.458088027657666,56364,8,489,491,2722,77,650,286,0,2023,12,19
481,14.593239441920622,7713,9,209,412,2522,75,797,474,0,2023,9,4
158,20.179798054921406,9336,2,816,8,4175,54,626,756,0,2023,9,8
306,3.187516396562172,38625,5,779,314,8457,52,824,552,0,2023,7,9
1,8.187439935262237,66036,5,827,393,2739,66,753,586,0,2023,1,15
355,30.14473301004517,8254,8,262,338,2,51,639,581,0,2023,3,13
978,200.79672520104174,69437,9,803,419,7390,54,830,361,0,2023,8,19
583,-2.1443400402407633,79035,2,158,338,5270,36,67,414,0,2023,2,30
375,13.109590248163057,37398,3,640,428,1707,43,32,543,0,2023,11,2
905,99.68121202730163,6958,1,744,432,6049,65,156,429,0,2023,4,26
90,175.36144440767268,72771,3,347,450,6270,51,124,499,0,2023,11,6
337,48.995333462968446,41589,4,-33,271,2331,37,745,731,0,2023,3,28
205,12.82058954062121,26816,3,318,426,1602,29,639,304,0,2023,7,21
298,36.23310279564672,22253,9,320,426,2249,76,759,365,0,2023,2,27
256,44.99286282786129,16919,6,190,343,4138,50,855,568,0,2023,7,6
472,32.793550659948885,38374,7,312,240,453,51,696,343,0,2023,6,4
864,4.8559446424766675,57004,9,752,47,1993,44,884,471,0,2023,4,24
614,9.91206145888872,66882,3,260,499,8519,67,665,367,0,2023,1,12
199,-4.3677826504148065,15982,5,189,150,688,76,649,363,0,2023,2,28
-8,94.83796242881213,40511,9,64,212,8308,41,138,668,0,2023,6,27
796,36.88039863484286,34222,9,655,21,3150,21,296,689,0,2023,3,15
755,55.430883731712896,53754,0,503,210,1861,38,702,371,0,2023,5,3
167,117.88905326132158,30846,7,756,25,6431,36,521,770,0,2023,7,10
773,67.92211413440252,23700,3,582,463,4333,72,-33,324,0,2023,5,20
166,9.13800479275323,-5352,9,312,283,6769,47,630,596,0,2023,1,15
462,1.659940337700128,20686,7,103,287,5600,73,243,519,0,2023,9,11
280,9.459902784984944,9760,6,825,491,6234,34,870,706,0,2023,4,18
29,22.802280449155774,2565,9,885,161,5160,30,561,549,0,2023,11,21
421,6.8759099757530295,55238,8,617,150,3925,45,689,634,0,2023,5,5
666,9.653363036189731,23726,3,533,400,1358,41,752,544,0,2023,5,9
611,31.89559166863233,24335,7,874,150,1546,74,264,407,0,2023,6,18
707,16.98331098035949,34048,6,722,162,2965,66,379,734,0,2023,4,15
613,30.177514653003428,35080,5,112,411,8430,66,56,793,0,2023,6,9
75,82.94125836854116,8786,4,352,352,2729,71,403,787,0,2023,12,14
5,14.27967100444204,35962,5,146,294,8430,71,910,622,1,2023,10,33
873,34.94354727539627,20777,4,225,246,6705,72,693,616,0,2023,5,8
168,16.16529969872058,21697,0,591,346,9534,84,906,605,0,2023,9,28
281,5.436241043013531,59952,3,244,226,3198,82,759,380,0,2023,3,7
76,56.5980066560429,6347,0,661,291,7323,26,949,639,0,2023,7,30
65,22.637139637911034,43061,4,707,343,3733,42,802,738,0,2023,4,15
612,12.689933869430803,18740,2,395,303,6679,41,678,363,0,2023,7,23
115,13.02159923643697,34835,1,854,491,8413,30,71,355,0,2023,8,6
106,169.88402920496728,58444,7,565,330,6692,54,4,746,0,2023,7,8
510,148.80373377307595,31264,0,641,428,2722,56,804,580,1,2023,4,21
704,15.580991332847784,35753,6,123,20,9197,33,940,582,0,2023,1,23
853,4.645134251382016,46121,0,698,345,5820,63,53,641,0,2023,2,21
835,15.961012335263788,64196,0,799,427,8363,83,341,526,0,2023,0,1
57,8.7462022001591,27215,5,742,286,7446,53,362,347,0,2023,4,22
510,8.368014942230666,65582,8,689,150,9183,84,808,535,1,2023,8,3
641,44.60888355483231,14851,1,191,328,6023,65,455,559,0,2023,1,21
164,13.566787356317434,6061,7,429,479,2739,44,931,484,0,2023,12,10
934,40.08217871821153,25114,9,582,421,8521,57,405,480,0,2023,8,27
132,21.367156054893293,40412,5,375,369,2257,64,549,500,0,2023,2,7
-10,29.480497581688535,35984,9,343,402,9495,33,430,761,0,2023,9,33
397,22.40377650132467,22759,3,61,175,6948,61,388,372,0,2023,3,4
156,47.31176658716453,69059,7,604,210,1466,80,270,366,0,2023,7,6
81,11.706993558033828,30328,5,524,396,5339,49,93,591,0,2023,6,23
211,121.17194487967419,16877,4,687,439,9500,54,837,536,0,2023,2,23
159,-0.7492990735075811,26168,5,523,413,3020,89,853,414,0,2023,3,27
-28,12.917697177410314,35900,1,303,396,2570,78,749,844,0,2023,1,16
274,17.929106343335576,75967,9,83,72,3393,49,747,570,0,2023,1,18
12,34.254064533318314,20687,9,332,278,1408,84,861,428,0,2023,5,9
367,56.29353141092879,28841,8,278,208,8119,59,755,333,0,2023,6,23
589,91.37430818931534,2994,1,830,69,7608,44,595,309,0,2023,6,29
566,118.11089961830109,27427,4,366,274,5368,57,394,340,0,2023,3,23
97,7.902779879185869,75580,7,176,457,3498,42,225,368,0,2023,8,15
489,176.4692815241217,18089,8,307,237,1911,64,-71,323,0,2023,2,23
612,32.625271677296396,78899,0,724,131,3735,41,800,560,0,2023,8,24
254,82.31948297355015,6424,0,403,305,4525,58,287,267,0,2023,2,18
959,32.75090342291372,15425,9,171,326,2811,62,786,438,0,2023,4,2
506,17.647753094109895,40542,6,689,25,9471,82,940,776,0,2023,7,25
157,55.5320637049389,-886,3,232,185,7212,76,466,355,0,2023,11,31
175,35.30580695398814,43973,9,96,169,2965,41,607,478,0,2023,6,14
824,-0.06128129981774677,18922,2,280,214,4369,64,332,440,0,2023,4,27
365,22.12840158095745,21393,7,331,148,4952,76,385,614,1,2023,6,29
37,209.55711576350956,52477,5,519,448,278,25,403,708,1,2023,7,16
-1,14.62605881428522,64995,3,249,343,2722,69,520,421,0,2023,12,30
844,53.853687445361395,36979,1,833,183,7893,21,-16,744,0,2023,4,34
145,14.478240226522571,48168,7,725,337,7944,51,51,748,0,2023,3,3
811,1.7726152726107038,74974,2,751,433,836,35,8,481,0,2023,9,17
327,69.67671630138648,60381,8,-42,396,2045,39,559,573,0,2023,2,11
702,45.96097767036325,38966,5,622,150,5637,96,45,534,0,2023,10,26
552,4.500302926053344,34828,7,779,418,707,20,729,493,1,2023,2,29
308,92.33153674804521,17357,8,-30,451,5608,87,777,478,0,2023,2,15
460,22.623393875206133,58053,6,470,393,6081,21,724,643,0,2023,11,26
248,7.08505034212628,7911,6,203,343,4201,73,192,387,0,2023,6,24
75,23.793526689562952,34891,3,149,158,8882,54,722,391,0,2023,7,25
236,122.3887528402027,44229,5,833,11,8446,25,514,325,0,2023,2,17
5,67.8897975770478,57865,1,460,148,8182,24,63,338,0,2023,2,10
272,23.157972860532077,14007,5,280,109,4285,47,841,366,0,2023,5,12
461,32.74334543244204,60967,8,825,96,2,28,660,406,0,2023,5,7
240,20.78054311544468,14974,0,929,458,5919,37,1002,483,0,2023,1,8
100,72.6263653780807,57848,9,175,168,1868,68,815,311,0,2023,3,14
63,22.90839911383638,41520,7,144,218,1468,85,43,394,0,2023,5,19
719,11.159285493846362,50060,0,372,1,8895,54,344,474,0,2023,3,3
106,15.584976080811424,19896,6,679,498,8103,25,716,760,0,2023,10,26
256,14.04331098034604,35566,4,-14,421,2350,73,749,389,0,2023,3,12
95,16.752381743373014,9706,1,703,175,4566,53,669,625,0,2023,13,34
73,12.74274276558691,83082,7,455,64,9112,91,830,491,0,2023,2,31
643,18.14844803016426,52911,8,753,450,7237,39,909,581,0,2023,5,25
75,25.810235565659127,14225,5,231,369,3492,92,745,349,0,2023,4,29
855,17.760072333284835,30590,7,705,77,2942,78,959,587,0,2023,2,33
145,17.68918915411702,32266,9,472,429,2664,54,936,480,0,2023,4,34
990,4.6649435120236245,53036,9,253,412,4737,59,692,581,0,2023,2,2
169,7.179619283708766,13332,2,348,58,2437,74,1009,467,0,2023,5,16
7,39.90963382136718,62013,1,424,266,2722,48,392,798,0,2023,6,8
599,81.4055838306369,9249,1,191,448,1877,33,766,598,1,2023,6,13
235,64.14128069459788,32672,0,795,444,9409,83,711,488,0,2023,3,29
550,16.307934935307628,72414,4,168,122,4403,58,538,453,0,2023,6,11
736,9.288726082106162,8193,2,696,150,1213,26,105,463,0,2023,3,31
589,91.96963630119289,22611,3,261,403,6998,42,519,853,0,2023,11,10
-128,12.733194246534143,9560,8,747,417,3517,50,483,384,0,2023,10,9
367,42.00019989730954,26432,1,164,344,4110,69,972,365,0,2023,3,3
103,39.28510862371643,4905,4,277,465,4923,50,729,344,0,2023,5,15
40,54.6806147527696,88338,4,-8,364,7869,30,225,694,0,2023,12,19
550,12.200790052403715,7817,4,674,179,6655,74,800,392,0,2023,9,27
75,11.25874951100095,40356,8,132,173,2512,44,851,411,0,2023,10,1
89,44.49580942766991,8758,3,187,149,9466,51,749,607,0,2023,5,1
776,65.05185449025576,16478,5,350,36,8056,71,763,477,0,2023,5,13
278,13.505833609004522,65453,2,227,472,642,42,763,771,0,2023,7,3
167,34.12952419500473,12342,5,269,481,2664,48,653,390,0,2023,10,28
416,11.823597403741603,66432,8,393,435,8120,58,730,540,0,2023,5,21
76,21.9204691672752,7851,3,87,343,655,48,559,826,0,2023,8,13
-51,17.59767936207396,25662,9,721,6,3020,61,840,776,0,2023,8,17
76,12.304167217718195,47028,8,185,244,5807,50,326,805,0,2023,11,30
-57,29.68014782590209,20306,4,48,463,1169,52,-45,399,0,2023,12,17
-104,13.444615947787371,13455,7,711,427,9504,40,677,683,0,2023,3,37
692,18.198106229798746,29670,5,632,495,1568,73,581,465,0,2023,6,21
48,12.433351857135463,12255,6,712,267,9369,25,793,459,0,2023,12,12
226,4.182002613353326,59718,5,763,19,3084,69,-43,580,0,2023,10,11
1018,10.205423594516116,69515,5,867,467,3123,47,865,577,0,2023,8,6
245,20.27905551384334,50554,0,660,316,2811,39,900,541,0,2023,6,12
679,43.40323942687414,42711,4,634,206,8788,87,676,311,0,2023,12,31
405,8.245251296145446,4978,8,350,292,6234,36,771,411,0,2023,6,6
778,65.09740415643398,79542,7,891,148,7395,64,212,757,0,2023,2,7
53,96.61614298618312,12645,4,-82,245,1033,51,633,386,0,2023,11,13
45,14.164654128916927,43282,5,322,398,9534,83,105,627,0,2023,5,22
313,33.25535464143527,42196,8,810,20,9143,50,556,387,0,2023,1,21
742,11.159105680018847,6104,9,191,260,655,28,258,731,1,2023,10,25
469,23.972489706842165,14598,6,79,364,535,44,640,326,1,2023,1,24
523,12.456121266721853,23880,3,756,452,1681,59,812,316,0,2023,12,30
103,149.33776873429173,23081,9,314,123,2122,54,757,662,0,2023,4,11
346,12.317508286390373,30442,0,349,16,9119,80,683,514,0,2023,7,15
12,19.018949351142354,13434,2,127,116,4244,79,700,632,0,2023,5,24
49,20.934608572073206,54298,9,82,352,3368,56,725,606,0,2023,3,4
544,208.5089058072792,42163,9,752,6,3441,37,685,793,0,2023,2,8
752,108.25583687459152,-7149,3,349,301,2245,66,156,527,0,2023,3,22
118,12.7809149224638,32033,3,776,76,4912,35,941,767,0,2023,4,30
513,39.82150007716517,35652,8,108,179,7012,39,617,527,0,2023,3,10
290,7.192595114008638,36110,7,552,306,6258,48,102,487,1,2023,6,17
477,31.22697314609266,63514,5,-18,29,2441,49,350,566,0,2023,9,17
687,16.278558041122785,16306,7,704,30,1365,41,26,419,0,2023,2,24
2,9.31919333331239,64369,4,538,155,447,31,833,567,0,2023,7,25
-7,37.17566809211817,15195,6,802,179,9555,45,849,392,0,2023,6,25
924,35.25627834718989,51636,2,770,489,9370,40,779,369,0,2023,9,16
207,7.108912290279164,37151,2,214,348,344,88,752,341,0,2023,3,23
550,50.220832502010936,50696,5,-60,95,2136,53,793,767,0,2023,1,13
309,18.727846809828876,-53,4,262,369,2507,36,754,376,0,2023,2,22
65,64.48234489610506,9084,0,220,350,1174,49,436,326,0,2023,7,28
325,-0.25099843515033093,66610,1,-75,478,849,19,-20,501,0,2023,6,21
751,18.630923948077342,23090,1,22,313,2350,66,3,421,0,2023,6,9
353,27.341925395295462,7904,6,91,456,5584,72,138,495,0,2023,1,29
642,40.32360626625141,16826,7,642,216,6480,42,202,771,0,2023,12,6
167,4.862667956732022,25811,0,695,148,5366,63,142,535,0,2023,3,15
640,110.83942434082414,20334,2,882,11,7671,43,114,806,0,2023,4,16
745,77.17776260867707,672,5,844,118,3566,90,886,733,0,2023,5,13
100,96.33829380285734,27704,2,351,421,8647,91,707,477,0,2023,8,18
203,45.68435627108327,33615,9,823,489,8684,50,154,360,0,2023,1,19
531,90.18841670210769,48202,9,671,233,5819,49,239,526,0,2023,2,5
190,13.71913981811223,10918,3,431,270,5054,45,724,647,0,2023,11,21
-16,114.23645705501559,12101,3,174,110,3393,30,111,609,0,2023,2,5
725,72.87836288298963,14747,5,111,197,2722,17,931,790,0,2023,2,24
822,41.18965951210926,52549,3,754,158,9175,53,-3,573,0,2023,3,25
867,95.56361108938428,10360,1,375,54,6948,60,667,335,0,2023,10,26
28,36.43241954801094,64427,9,413,361,6104,29,802,472,0,2023,8,26
35,27.977195857864004,89880,2,982,287,535,65,810,625,0,2023,1,10
296,30.35483923158092,10900,8,126,316,7423,56,70,723,0,2023,6,17
503,17.557446374657143,61024,5,316,258,5597,53,228,733,0,2023,6,31
266,4.648174286430976,9494,6,361,173,5883,46,-63,448,0,2023,8,15
611,17.991289105081968,55640,0,856,144,344,37,440,485,0,2023,2,18
523,11.460524409733965,24437,6,366,271,5028,68,133,449,0,2023,1,9
-89,7.139860728006265,68753,3,12,8,4145,39,848,571,0,2023,6,12
805,22.291703321530285,67452,4,278,345,27,80,108,782,0,2023,10,25
363,-0.26772112111401647,72818,1,168,489,2350,30,-27,474,0,2023,4,8
-65,72.84106869617673,68383,0,611,110,7323,48,131,291,0,2023,2,6
35,10.016443821429894,66389,5,82,308,1568,50,693,670,1,2023,0,14
116,79.6666747857971,12189,5,441,390,5936,53,940,716,0,2023,8,6
479,124.95819991088645,32210,7,708,200,6415,83,832,462,0,2023,2,7
208,24.74745410549635,66167,9,731,444,774,40,808,784,1,2023,1,24
255,3.9613316383724246,45030,2,42,160,655,62,771,818,0,2023,8,22
24,15.929594345923057,3943,3,197,429,4518,34,718,418,1,2023,9,8
507,15.353117934752664,2712,3,610,378,5399,82,87,570,0,2023,12,12
152,4.51437616079318,6895,2,405,334,4921,27,533,632,0,2023,1,34
343,23.926918191993764,65900,6,275,22,7482,33,246,365,0,2023,9,18
854,11.618199997415903,30193,3,806,445,9046,30,753,761,0,2023,2,25
-130,13.126134878492724,81598,1,832,317,4568,45,75,423,0,2023,5,28
641,19.466725404808106,82100,3,872,150,9310,30,554,604,0,2023,2,16
-13,83.59927866955903,51515,9,637,458,6618,36,326,463,0,2023,6,15
96,51.29633299879592,12119,1,498,111,6381,32,853,623,0,2023,6,17
358,11.486250592064376,38724,1,78,286,8108,24,733,715,0,2023,10,23
421,12.56633347094295,829,8,394,322,5491,53,165,816,0,2023,7,14
84,103.1368716918438,9243,5,576,129,2758,42,180,513,0,2023,4,25
66,22.820160761728616,28666,3,424,31,2658,45,302,618,0,2023,9,25
531,26.670991099173722,5949,8,89,244,4164,52,808,629,0,2023,8,9
240,26.61330849710116,44265,6,128,461,6857,79,757,423,0,2023,6,12
